accession_code,go_id,category
Q8N0Z3,GO:0051310,P
Q8N0Z3,GO:0090307,P
Q8N0Z3,GO:0046599,P
P37231,GO:0043231,C
P37231,GO:0005654,C
P37231,GO:0005634,C
P37231,GO:0043235,C
P37231,GO:0090575,C
P37231,GO:0051393,F
P37231,GO:0003677,F
P37231,GO:0050692,F
P37231,GO:0001228,F
P37231,GO:0003700,F
P37231,GO:0140297,F
P37231,GO:0003690,F
P37231,GO:0019899,F
P37231,GO:0042802,F
P37231,GO:0050693,F
P37231,GO:0004879,F
P37231,GO:0046965,F
P37231,GO:0003676,F
P37231,GO:0042277,F
P37231,GO:0004955,F
P37231,GO:0070412,F
P37231,GO:0000978,F
P37231,GO:0043565,F
P37231,GO:0097677,F
P37231,GO:0000976,F
P37231,GO:0001221,F
P37231,GO:0050699,F
P37231,GO:0008270,F
P37231,GO:0030509,P
P37231,GO:0048469,P
P37231,GO:0032869,P
P37231,GO:0071404,P
P37231,GO:0042593,P
P37231,GO:0045087,P
P37231,GO:0055088,P
P37231,GO:0006629,P
P37231,GO:0042953,P
P37231,GO:0030224,P
P37231,GO:0042789,P
P37231,GO:0016525,P
P37231,GO:0043537,P
P37231,GO:0030514,P
P37231,GO:1903845,P
P37231,GO:0010887,P
P37231,GO:1901202,P
P37231,GO:0010629,P
P37231,GO:0010745,P
P37231,GO:0043409,P
P37231,GO:1902894,P
P37231,GO:0090258,P
P37231,GO:0045668,P
P37231,GO:1904893,P
P37231,GO:0060392,P
P37231,GO:0048662,P
P37231,GO:0000122,P
P37231,GO:0030512,P
P37231,GO:0060336,P
P37231,GO:1904706,P
P37231,GO:1905563,P
P37231,GO:0035357,P
P37231,GO:2001235,P
P37231,GO:0010875,P
P37231,GO:0032376,P
P37231,GO:0045893,P
P37231,GO:0010628,P
P37231,GO:1905599,P
P37231,GO:1902895,P
P37231,GO:0045944,P
P37231,GO:1905461,P
P37231,GO:0008217,P
P37231,GO:0007584,P
P37231,GO:0048384,P
P37231,GO:0007165,P
P37231,GO:0050872,P
P53350,GO:0005813,C
P53350,GO:0005829,C
P53350,GO:0000776,C
P53350,GO:0015630,C
P53350,GO:0030496,C
P53350,GO:0005654,C
P53350,GO:0005634,C
P53350,GO:0000940,C
P53350,GO:0005819,C
P53350,GO:0051233,C
P53350,GO:0000922,C
P53350,GO:0010997,F
P53350,GO:0005524,F
P53350,GO:0042802,F
P53350,GO:0000287,F
P53350,GO:0008017,F
P53350,GO:0004672,F
P53350,GO:0019901,F
P53350,GO:0106310,F
P53350,GO:0004674,F
P53350,GO:0007098,P
P53350,GO:0006302,P
P53350,GO:0097681,P
P53350,GO:0000132,P
P53350,GO:0045184,P
P53350,GO:0000086,P
P53350,GO:0048313,P
P53350,GO:0007091,P
P53350,GO:0001578,P
P53350,GO:0000278,P
P53350,GO:0007076,P
P53350,GO:0000281,P
P53350,GO:0007095,P
P53350,GO:0007077,P
P53350,GO:0000070,P
P53350,GO:0007094,P
P53350,GO:0043066,P
P53350,GO:2000042,P
P53350,GO:0000122,P
P53350,GO:0051081,P
P53350,GO:0018105,P
P53350,GO:0032436,P
P53350,GO:1900182,P
P53350,GO:0045862,P
P53350,GO:1904668,P
P53350,GO:0051443,P
P53350,GO:0031648,P
P53350,GO:0071168,P
P53350,GO:0090435,P
P53350,GO:0006468,P
P53350,GO:0016567,P
P53350,GO:1905784,P
P53350,GO:0051726,P
P53350,GO:0032465,P
P53350,GO:0007346,P
P53350,GO:1901990,P
P53350,GO:0030071,P
P53350,GO:1901673,P
P53350,GO:1904776,P
P53350,GO:0007062,P
C6KRN1,GO:0005938,C
C6KRN1,GO:0032154,C
C6KRN1,GO:0005737,C
C6KRN1,GO:0071987,F
C6KRN1,GO:0045746,P
C6KRN1,GO:0060625,P
P00942,GO:0005737,C
P00942,GO:0005739,C
P00942,GO:0004807,F
P00942,GO:0006096,P
P51948,GO:0070516,C
P51948,GO:0000307,C
P51948,GO:0005654,C
P51948,GO:0000439,C
P51948,GO:0005675,C
P51948,GO:0070985,C
P51948,GO:0008270,F
P51948,GO:2000045,P
P51948,GO:0006357,P
P51948,GO:0006367,P
P56192,GO:0017101,C
P56192,GO:0005737,C
P56192,GO:0005829,C
P56192,GO:0005730,C
P56192,GO:0004825,F
P56192,GO:0071364,P
P56192,GO:0036120,P
P56192,GO:0006431,P
P56192,GO:1901838,P
P56192,GO:0009303,P
P56192,GO:0006418,P
P19926,GO:0030288,C
P19926,GO:0016158,F
P19926,GO:0008877,F
P19926,GO:0006007,P
Q42525,GO:0005739,C
Q42525,GO:0005634,C
Q42525,GO:0032991,C
Q42525,GO:0001046,F
Q42525,GO:0008865,F
Q42525,GO:0004340,F
Q42525,GO:0004396,F
Q42525,GO:0010255,P
Q42525,GO:0019320,P
Q42525,GO:0012501,P
Q42525,GO:2000032,P
Q42525,GO:0006357,P
Q42525,GO:0090332,P
Q42525,GO:0010182,P
Q42525,GO:0010148,P
Q9VD72,GO:0045450,P
Q9VD72,GO:0032509,P
Q9VD72,GO:0036258,P
Q9VD72,GO:0008104,P
Q9VD72,GO:0042981,P
Q9VD72,GO:0043162,P
P01579,GO:0005576,C
P01579,GO:0005615,C
P01579,GO:0005125,F
P01579,GO:0005133,F
P01579,GO:0006915,P
P01579,GO:0048143,P
P01579,GO:0007166,P
P01579,GO:0097696,P
P01579,GO:0097191,P
P01579,GO:0038096,P
P01579,GO:0002281,P
P01579,GO:0030225,P
P01579,GO:0001774,P
P01579,GO:0045892,P
P01579,GO:0010629,P
P01579,GO:0032700,P
P01579,GO:0048662,P
P01579,GO:1902004,P
P01579,GO:0010508,P
P01579,GO:0060559,P
P01579,GO:0032834,P
P01579,GO:0032722,P
P01579,GO:1904798,P
P01579,GO:0001819,P
P01579,GO:0010634,P
P01579,GO:0060550,P
P01579,GO:0060552,P
P01579,GO:0010628,P
P01579,GO:0050729,P
P01579,GO:0032735,P
P01579,GO:0032747,P
P01579,GO:0032755,P
P01579,GO:0051044,P
P01579,GO:0050769,P
P01579,GO:0045429,P
P01579,GO:0045672,P
P01579,GO:0033141,P
P01579,GO:0090312,P
P01579,GO:0042307,P
P01579,GO:0071902,P
P01579,GO:0031334,P
P01579,GO:0034393,P
P01579,GO:2000309,P
P01579,GO:0042531,P
P01579,GO:0060557,P
P01579,GO:0050796,P
P01579,GO:0019222,P
P01579,GO:0009615,P
P01579,GO:0060333,P
P01579,GO:0038196,P
O95704,GO:0015629,C
O95704,GO:0005829,C
O95704,GO:0043231,C
O95704,GO:0016020,C
O95704,GO:0016604,C
O95704,GO:0005634,C
O95704,GO:0050750,F
O95704,GO:0050714,P
P0A3J0,GO:0009986,C
P0A3J0,GO:2001065,F
P0A3J0,GO:0044406,P
P0A3J0,GO:0098630,P
P0A0M0,GO:0042289,F
P0A0M0,GO:0042608,F
P0A0M0,GO:0090729,F
Q9Y4K3,GO:0005737,C
Q9Y4K3,GO:0005829,C
Q9Y4K3,GO:0010008,C
Q9Y4K3,GO:0031234,C
Q9Y4K3,GO:0005634,C
Q9Y4K3,GO:0048471,C
Q9Y4K3,GO:0005886,C
Q9Y4K3,GO:0032991,C
Q9Y4K3,GO:0042826,F
Q9Y4K3,GO:0042802,F
Q9Y4K3,GO:0043422,F
Q9Y4K3,GO:0030674,F
Q9Y4K3,GO:0031624,F
Q9Y4K3,GO:0061630,F
Q9Y4K3,GO:0004842,F
Q9Y4K3,GO:0034450,F
Q9Y4K3,GO:0032147,P
Q9Y4K3,GO:0140374,P
Q9Y4K3,GO:0000045,P
Q9Y4K3,GO:0007249,P
Q9Y4K3,GO:0023035,P
Q9Y4K3,GO:0071345,P
Q9Y4K3,GO:0071222,P
Q9Y4K3,GO:0002753,P
Q9Y4K3,GO:0038095,P
Q9Y4K3,GO:0070498,P
Q9Y4K3,GO:0038173,P
Q9Y4K3,GO:0038172,P
Q9Y4K3,GO:0002755,P
Q9Y4K3,GO:0045892,P
Q9Y4K3,GO:0000122,P
Q9Y4K3,GO:0038061,P
Q9Y4K3,GO:0043123,P
Q9Y4K3,GO:0051091,P
Q9Y4K3,GO:0032743,P
Q9Y4K3,GO:0043507,P
Q9Y4K3,GO:1904996,P
Q9Y4K3,GO:0051092,P
Q9Y4K3,GO:0045672,P
Q9Y4K3,GO:0002726,P
Q9Y4K3,GO:0045944,P
Q9Y4K3,GO:2000679,P
Q9Y4K3,GO:0051865,P
Q9Y4K3,GO:0141198,P
Q9Y4K3,GO:0070534,P
Q9Y4K3,GO:0000209,P
Q9Y4K3,GO:0070555,P
Q9Y4K3,GO:0002223,P
Q9Y4K3,GO:0050852,P
Q9Y4K3,GO:0034138,P
Q9Y4K3,GO:0034142,P
Q9Y4K3,GO:0035666,P
O00463,GO:0005813,C
O00463,GO:0005737,C
O00463,GO:0005829,C
O00463,GO:0042802,F
O00463,GO:0031996,F
O00463,GO:0061630,F
O00463,GO:0031625,F
O00463,GO:0023035,P
O00463,GO:0043123,P
O00463,GO:0051091,P
O00463,GO:0051092,P
O00463,GO:0007165,P
P01501,GO:0008289,F
P01501,GO:0140678,F
Q13480,GO:0005911,C
Q13480,GO:0005829,C
Q13480,GO:0001525,P
Q13480,GO:0071260,P
Q13480,GO:0035767,P
Q13480,GO:0007173,P
Q13480,GO:0008286,P
Q13480,GO:0035556,P
Q13480,GO:0045766,P
Q13480,GO:0051897,P
Q13480,GO:0038084,P
Q13480,GO:0042311,P
P00546,GO:0005935,C
P00546,GO:0000307,C
P00546,GO:0005737,C
P00546,GO:0005783,C
P00546,GO:0005634,C
P00546,GO:0004693,F
P00546,GO:0042393,F
P00546,GO:0004674,F
P00546,GO:0000993,F
P00546,GO:0006370,P
P00546,GO:0006974,P
P00546,GO:0000729,P
P00546,GO:0006303,P
P00546,GO:0000082,P
P00546,GO:0000086,P
P00546,GO:0000706,P
P00546,GO:0000278,P
P00546,GO:1990758,P
P00546,GO:0090307,P
P00546,GO:0045892,P
P00546,GO:2001033,P
P00546,GO:0051447,P
P00546,GO:1903500,P
P00546,GO:0045930,P
P00546,GO:0045875,P
P00546,GO:0000122,P
P00546,GO:0045893,P
P00546,GO:1905168,P
P00546,GO:0045819,P
P00546,GO:0051446,P
P00546,GO:0045931,P
P00546,GO:1904291,P
P00546,GO:0010696,P
P00546,GO:0010571,P
P00546,GO:0045944,P
P00546,GO:1901319,P
P00546,GO:0010898,P
P00546,GO:0006892,P
P00546,GO:0030163,P
P00546,GO:1990139,P
P00546,GO:0034504,P
P00546,GO:1902889,P
P00546,GO:0006468,P
P00546,GO:0010568,P
P00546,GO:1902275,P
P00546,GO:0006355,P
P00546,GO:0010570,P
P00546,GO:0032880,P
P00546,GO:1905634,P
P00546,GO:0090169,P
P00546,GO:0032210,P
P00546,GO:0007130,P
P60174,GO:0042803,F
P60174,GO:0004807,F
P60174,GO:0031625,F
P60174,GO:0046166,P
P20937,GO:0009897,C
P20937,GO:0005886,C
P20937,GO:0038023,F
P07814,GO:0017101,C
P07814,GO:0005737,C
P07814,GO:0005829,C
P07814,GO:0097452,C
P07814,GO:1990904,C
P07814,GO:0004818,F
P07814,GO:0051020,F
P07814,GO:0042802,F
P07814,GO:0004827,F
P07814,GO:0042803,F
P07814,GO:0035613,F
P07814,GO:0008270,F
P07814,GO:0071346,P
P07814,GO:0006424,P
P07814,GO:0017148,P
P07814,GO:0006433,P
P07814,GO:0140212,P
P07814,GO:0006418,P
O75716,GO:0005829,C
O75716,GO:0016604,C
O75716,GO:0005654,C
O75716,GO:0005886,C
O75716,GO:0046777,P
P0ADS2,GO:0032153,C
P0ADS2,GO:0030428,C
P0ADS2,GO:0005829,C
P0ADS2,GO:0042802,F
P0ADS2,GO:0051301,P
P0ADS2,GO:0000917,P
P0ADS2,GO:0043093,P
P0ADS2,GO:0000921,P
A0A0D1DWQ2,GO:0140593,C
A0A0D1DWQ2,GO:0044164,C
A0A0D1DWQ2,GO:0004106,F
A0A0D1DWQ2,GO:0140502,P
Q6ZU80,GO:0120103,C
Q6ZU80,GO:0005814,C
Q6ZU80,GO:0005813,C
Q6ZU80,GO:0005794,C
Q6ZU80,GO:0031965,C
Q6ZU80,GO:0000922,C
Q6ZU80,GO:0008104,P
O08604,GO:0009897,C
O08604,GO:0005886,C
O08604,GO:0046703,F
O08604,GO:0071360,P
O08604,GO:0071222,P
O08604,GO:0042742,P
Q13501,GO:0044753,C
Q13501,GO:0044754,C
Q13501,GO:0005776,C
Q13501,GO:0005737,C
Q13501,GO:0005829,C
Q13501,GO:0016234,C
Q13501,GO:0043231,C
Q13501,GO:0043232,C
Q13501,GO:0005654,C
Q13501,GO:0000932,C
Q13501,GO:0016605,C
Q13501,GO:0019899,F
Q13501,GO:0042802,F
Q13501,GO:0070530,F
Q13501,GO:0140693,F
Q13501,GO:0140313,F
Q13501,GO:0019901,F
Q13501,GO:0005080,F
Q13501,GO:0140311,F
Q13501,GO:0030674,F
Q13501,GO:0030971,F
Q13501,GO:0042169,F
Q13501,GO:0035591,F
Q13501,GO:0038023,F
Q13501,GO:0043130,F
Q13501,GO:0031625,F
Q13501,GO:0140036,F
Q13501,GO:0035973,P
Q13501,GO:0006914,P
Q13501,GO:0033554,P
Q13501,GO:0016197,P
Q13501,GO:0007032,P
Q13501,GO:0035556,P
Q13501,GO:0016236,P
Q13501,GO:0140694,P
Q13501,GO:0000423,P
Q13501,GO:0110076,P
Q13501,GO:0031397,P
Q13501,GO:0034144,P
Q13501,GO:0000425,P
Q13501,GO:0043065,P
Q13501,GO:0010508,P
Q13501,GO:0045944,P
Q13501,GO:0030163,P
Q13501,GO:0008104,P
Q13501,GO:1905719,P
Q13501,GO:0071211,P
Q13501,GO:0043122,P
Q13501,GO:0061635,P
Q13501,GO:0098780,P
Q13501,GO:0006511,P
Q15046,GO:0017101,C
Q15046,GO:0005829,C
Q15046,GO:0005615,C
Q15046,GO:0005759,C
Q15046,GO:0005739,C
Q15046,GO:0005654,C
Q15046,GO:0005634,C
Q15046,GO:0005886,C
Q15046,GO:0003877,F
Q15046,GO:0042802,F
Q15046,GO:0004824,F
Q15046,GO:0042803,F
Q15046,GO:0002276,P
Q15046,GO:0015966,P
Q15046,GO:0070371,P
Q15046,GO:0006430,P
Q15046,GO:0045893,P
Q15046,GO:0002863,P
Q15046,GO:0043032,P
O08583,GO:0060090,F
O08583,GO:0003723,F
O08583,GO:0140691,F
O08583,GO:0003697,F
P0A6Y1,GO:0005829,C
P0A6Y1,GO:1990177,C
P0A6Y1,GO:0006351,P
O33283,GO:0033963,F
O33283,GO:0004301,F
O33283,GO:0097176,P
Q9UNE7,GO:0005737,C
Q9UNE7,GO:0005829,C
Q9UNE7,GO:0005783,C
Q9UNE7,GO:0042405,C
Q9UNE7,GO:0005654,C
Q9UNE7,GO:0005634,C
Q9UNE7,GO:0101031,C
Q9UNE7,GO:0031371,C
Q9UNE7,GO:0000151,C
Q9UNE7,GO:0019899,F
Q9UNE7,GO:0001664,F
Q9UNE7,GO:0031072,F
Q9UNE7,GO:0030544,F
Q9UNE7,GO:0051879,F
Q9UNE7,GO:0019900,F
Q9UNE7,GO:0051787,F
Q9UNE7,GO:0042803,F
Q9UNE7,GO:0051087,F
Q9UNE7,GO:0030674,F
Q9UNE7,GO:0070412,F
Q9UNE7,GO:0046332,F
Q9UNE7,GO:0030911,F
Q9UNE7,GO:0061630,F
Q9UNE7,GO:0031625,F
Q9UNE7,GO:0004842,F
Q9UNE7,GO:0071218,P
Q9UNE7,GO:0036503,P
Q9UNE7,GO:0038128,P
Q9UNE7,GO:0034392,P
Q9UNE7,GO:0030512,P
Q9UNE7,GO:0090035,P
Q9UNE7,GO:1904294,P
Q9UNE7,GO:0032436,P
Q9UNE7,GO:0031398,P
Q9UNE7,GO:0045862,P
Q9UNE7,GO:0043161,P
Q9UNE7,GO:0051865,P
Q9UNE7,GO:0070534,P
Q9UNE7,GO:0006513,P
Q9UNE7,GO:0000209,P
Q9UNE7,GO:0006515,P
Q9UNE7,GO:0050821,P
Q9UNE7,GO:0016567,P
Q9UNE7,GO:0031943,P
Q9UNE7,GO:0031647,P
Q9UNE7,GO:0006511,P
O15264,GO:0005829,C
O15264,GO:0004707,F
O15264,GO:0004674,F
O15264,GO:0072740,P
O15264,GO:0070301,P
O15264,GO:0071347,P
O15264,GO:1903936,P
O15264,GO:0072709,P
O15264,GO:0034644,P
O15264,GO:0018105,P
O15264,GO:0050729,P
O15264,GO:0032755,P
O15264,GO:0006970,P
O15264,GO:0051403,P
O43559,GO:0005886,C
O43559,GO:0005104,F
O43559,GO:0042802,F
O43559,GO:0008543,P
O43559,GO:0007165,P
P0AE88,GO:0005829,C
P0AE88,GO:0003700,F
P0AE88,GO:0000156,F
P0AE88,GO:0045892,P
P0AE88,GO:0045893,P
P0AE88,GO:0010810,P
P0AFF6,GO:0005829,C
P0AFF6,GO:0001000,F
P0AFF6,GO:0019904,F
P0AFF6,GO:0006353,P
P0AFF6,GO:0051259,P
P0AFF6,GO:0031564,P
D9I2F9,GO:0043025,C
D9I2F9,GO:0032991,C
D9I2F9,GO:0097110,F
D9I2F9,GO:0051245,P
D9I2F9,GO:0140639,P
O08807,GO:0005737,C
O08807,GO:0005829,C
O08807,GO:0005783,C
O08807,GO:0042802,F
O08807,GO:0045454,P
O08807,GO:0030198,P
O08807,GO:0008584,P
O08807,GO:2000255,P
O08807,GO:0051604,P
O08807,GO:0072593,P
O08807,GO:0006979,P
O08807,GO:0007283,P
P21981,GO:0031012,C
P21981,GO:0016020,C
P21981,GO:0003810,F
P21981,GO:0060445,P
P21981,GO:0007186,P
P21981,GO:0032471,P
P21981,GO:0045785,P
P21981,GO:0051561,P
P21981,GO:2000425,P
P21981,GO:0060662,P
Q12904,GO:0017101,C
Q12904,GO:0009986,C
Q12904,GO:0005829,C
Q12904,GO:0051020,F
Q12904,GO:0042803,F
Q12904,GO:0000049,F
Q12904,GO:0007267,P
Q12904,GO:0050900,P
Q12904,GO:0001937,P
P68104,GO:0030864,C
P68104,GO:0005737,C
P68104,GO:0005829,C
P68104,GO:0022626,C
P68104,GO:0005853,C
P68104,GO:0005576,C
P68104,GO:1904813,C
P68104,GO:0005730,C
P68104,GO:0005634,C
P68104,GO:0005886,C
P68104,GO:0005840,C
P68104,GO:0032587,C
P68104,GO:0034774,C
P68104,GO:0005525,F
P68104,GO:0003924,F
P68104,GO:0019209,F
P68104,GO:0019900,F
P68104,GO:0060090,F
P68104,GO:0019901,F
P68104,GO:0003746,F
P68104,GO:0000049,F
P68104,GO:0071364,P
P68104,GO:0044829,P
P68104,GO:0006414,P
Q00613,GO:0005813,C
Q00613,GO:0005737,C
Q00613,GO:0005829,C
Q00613,GO:0000776,C
Q00613,GO:0097431,C
Q00613,GO:0097165,C
Q00613,GO:0005654,C
Q00613,GO:0005634,C
Q00613,GO:0048471,C
Q00613,GO:0016605,C
Q00613,GO:0101031,C
Q00613,GO:1990904,C
Q00613,GO:0031490,F
Q00613,GO:0003677,F
Q00613,GO:0001228,F
Q00613,GO:0003700,F
Q00613,GO:0000981,F
Q00613,GO:0001227,F
Q00613,GO:0140296,F
Q00613,GO:0031072,F
Q00613,GO:0051879,F
Q00613,GO:0042802,F
Q00613,GO:0046982,F
Q00613,GO:0019901,F
Q00613,GO:0000978,F
Q00613,GO:0001162,F
Q00613,GO:0043565,F
Q00613,GO:1990837,F
Q00613,GO:0000976,F
Q00613,GO:0061770,F
Q00613,GO:0071276,P
Q00613,GO:0071280,P
Q00613,GO:0072738,P
Q00613,GO:0071480,P
Q00613,GO:0034605,P
Q00613,GO:1903936,P
Q00613,GO:0034620,P
Q00613,GO:0000165,P
Q00613,GO:2001033,P
Q00613,GO:0031333,P
Q00613,GO:0000122,P
Q00613,GO:0051091,P
Q00613,GO:0045651,P
Q00613,GO:0045931,P
Q00613,GO:0045944,P
Q00613,GO:0065003,P
Q00613,GO:1900034,P
Q00613,GO:0006357,P
P23256,GO:0047804,F
P23256,GO:0140297,F
P23256,GO:0080146,F
P23256,GO:0042803,F
P23256,GO:0030170,F
P16568,GO:0005737,C
P16568,GO:0140312,F
P16568,GO:0032050,F
P16568,GO:0031267,F
P16568,GO:0070727,P
P16568,GO:0022416,P
P16568,GO:0007293,P
P16568,GO:0007294,P
P16568,GO:0008298,P
P16568,GO:0051028,P
P16568,GO:0007309,P
P16568,GO:0008103,P
P16568,GO:0007312,P
P16568,GO:0048477,P
P16568,GO:2000370,P
P16568,GO:2000302,P
P16568,GO:0098840,P
P16568,GO:0030100,P
P16568,GO:0050658,P
P16568,GO:0048488,P
Q15637,GO:0005654,C
Q15637,GO:0005681,C
Q15637,GO:0089701,C
Q15637,GO:0042802,F
Q15637,GO:0003714,F
Q15637,GO:0000389,P
O60568,GO:0005783,C
O60568,GO:0005789,C
O60568,GO:0005794,C
O60568,GO:0005506,F
O60568,GO:0046872,F
O60568,GO:0050211,F
O60568,GO:0033823,F
O60568,GO:0008475,F
O60568,GO:0036094,F
O60568,GO:0017185,P
O60568,GO:0006493,P
P16152,GO:0005829,C
P16152,GO:0004090,F
P16152,GO:0016655,F
P16152,GO:0016616,F
P16152,GO:0050221,F
P16152,GO:0030855,P
P16152,GO:0008211,P
P16152,GO:2000379,P
P16152,GO:0046457,P
P16152,GO:0042373,P
P16152,GO:0006805,P
P02511,GO:0005737,C
P02511,GO:0005654,C
P02511,GO:0005634,C
P02511,GO:0032991,C
P02511,GO:0001540,F
P02511,GO:0042802,F
P02511,GO:0042803,F
P02511,GO:0044877,F
P02511,GO:0005198,F
P02511,GO:0051082,F
P02511,GO:0071480,P
P02511,GO:0006936,P
P02511,GO:1905907,P
P02511,GO:0043066,P
P02511,GO:0045892,P
P02511,GO:0032387,P
P02511,GO:0031333,P
P02511,GO:0050821,P
P02511,GO:0043067,P
P29350,GO:0005737,C
P29350,GO:0005829,C
P29350,GO:0005576,C
P29350,GO:0016020,C
P29350,GO:0005730,C
P29350,GO:0005654,C
P29350,GO:0005634,C
P29350,GO:0005886,C
P29350,GO:0032991,C
P29350,GO:0035580,C
P29350,GO:1904724,C
P29350,GO:0140031,F
P29350,GO:0001784,F
P29350,GO:0019901,F
P29350,GO:0004725,F
P29350,GO:0005001,F
P29350,GO:0160162,P
P29350,GO:0030154,P
P29350,GO:0019221,P
P29350,GO:0007186,P
P29350,GO:0016525,P
P29350,GO:0050859,P
P29350,GO:0106015,P
P29350,GO:0045824,P
P29350,GO:1902564,P
P29350,GO:0035335,P
P29350,GO:0018108,P
P29350,GO:0008284,P
P29350,GO:0051897,P
P29350,GO:0006470,P
P29350,GO:0042981,P
P29350,GO:0070372,P
P29350,GO:2000045,P
P29350,GO:0060338,P
P29350,GO:0042110,P
P29350,GO:0031295,P
P43593,GO:0000502,C
P43593,GO:0005838,C
P43593,GO:0004843,F
P43593,GO:0072671,P
P43593,GO:1901799,P
P43593,GO:0016579,P
P43593,GO:0032434,P
O94444,GO:0008540,C
O94444,GO:0008541,C
O94444,GO:0036435,F
O94444,GO:1990426,P
O94444,GO:0043161,P
O94444,GO:0120290,P
P0ABC7,GO:0005829,C
P0ABC7,GO:0098796,C
P0ABC7,GO:0098797,C
P0ABC7,GO:0009408,P
P25911,GO:0005737,C
P25911,GO:0005829,C
P25911,GO:0045121,C
P25911,GO:0005634,C
P25911,GO:0005886,C
P25911,GO:0032991,C
P25911,GO:0005128,F
P25911,GO:0004715,F
P25911,GO:0141038,F
P25911,GO:0004672,F
P25911,GO:0004713,F
P25911,GO:0044877,F
P25911,GO:0017124,F
P25911,GO:0006914,P
P25911,GO:0001782,P
P25911,GO:0050853,P
P25911,GO:0000902,P
P25911,GO:0097028,P
P25911,GO:0030218,P
P25911,GO:0002774,P
P25911,GO:0002431,P
P25911,GO:0042541,P
P25911,GO:0030097,P
P25911,GO:0002768,P
P25911,GO:0035556,P
P25911,GO:0031663,P
P25911,GO:0030889,P
P25911,GO:0008285,P
P25911,GO:0070373,P
P25911,GO:1902532,P
P25911,GO:0043407,P
P25911,GO:0070667,P
P25911,GO:0002762,P
P25911,GO:0001933,P
P25911,GO:0034136,P
P25911,GO:0034144,P
P25911,GO:0150076,P
P25911,GO:0031175,P
P25911,GO:0018108,P
P25911,GO:0002576,P
P25911,GO:0030335,P
P25911,GO:0008284,P
P25911,GO:2000670,P
P25911,GO:0046777,P
P25911,GO:0002902,P
P25911,GO:0050855,P
P25911,GO:0001817,P
P25911,GO:0070372,P
P25911,GO:0045646,P
P25911,GO:0050727,P
P25911,GO:0033003,P
P25911,GO:0043304,P
P25911,GO:0090330,P
P25911,GO:0051279,P
P25911,GO:0009725,P
P25911,GO:0002513,P
P25911,GO:0034142,P
P13299,GO:0017053,C
P13299,GO:0003677,F
P13299,GO:0001217,F
P13299,GO:1990238,F
P13299,GO:0004519,F
P13299,GO:0043565,F
P13299,GO:0008270,F
P13299,GO:0045892,P
P13299,GO:0090304,P
P04818,GO:0005737,C
P04818,GO:0005743,C
P04818,GO:0005759,C
P04818,GO:0005739,C
P04818,GO:0005634,C
P04818,GO:0005542,F
P04818,GO:0000900,F
P04818,GO:1990825,F
P04818,GO:0004799,F
P04818,GO:0071897,P
P04818,GO:0006231,P
P04818,GO:0017148,P
P04818,GO:0035999,P
Q96EZ8,GO:0005737,C
Q96EZ8,GO:0000123,C
Q96EZ8,GO:0031011,C
Q96EZ8,GO:0071339,C
Q96EZ8,GO:0044545,C
Q96EZ8,GO:0016604,C
Q96EZ8,GO:0005730,C
Q96EZ8,GO:0005654,C
Q96EZ8,GO:0005634,C
Q96EZ8,GO:0002151,F
Q96EZ8,GO:0034046,F
Q96EZ8,GO:0008266,F
Q96EZ8,GO:0010521,F
Q96EZ8,GO:0006338,P
Q96EZ8,GO:1904357,P
Q96EZ8,GO:0045893,P
Q96EZ8,GO:1904751,P
Q96EZ8,GO:0036211,P
Q96EZ8,GO:0051726,P
Q96EZ8,GO:0033044,P
Q96EZ8,GO:0006275,P
Q96EZ8,GO:0060382,P
P08318,GO:0044161,C
P08318,GO:0044220,C
P08318,GO:0072517,C
O75031,GO:0005694,C
O75031,GO:0005829,C
O75031,GO:0005654,C
O75031,GO:0006366,P
Q96AP0,GO:0000781,C
Q96AP0,GO:0016604,C
Q96AP0,GO:0000783,C
Q96AP0,GO:0005654,C
Q96AP0,GO:0070187,C
Q96AP0,GO:0070182,F
Q96AP0,GO:0044877,F
Q96AP0,GO:0010521,F
Q96AP0,GO:0042162,F
Q96AP0,GO:0070200,P
Q96AP0,GO:0006886,P
Q96AP0,GO:0032211,P
Q96AP0,GO:0070198,P
Q96AP0,GO:0070203,P
Q96AP0,GO:0032202,P
Q96AP0,GO:0016233,P
Q96AP0,GO:0000723,P
Q96AP0,GO:0007004,P
Q8N960,GO:0005813,C
Q8N960,GO:1903724,P
Q8N960,GO:1904951,P
P41797,GO:0009986,C
P41797,GO:0005829,C
P41797,GO:0005576,C
P41797,GO:0062040,C
P41797,GO:0009277,C
P41797,GO:0030446,C
P41797,GO:0005886,C
P41797,GO:0030445,C
P41797,GO:0042277,F
P41797,GO:0051701,P
P41797,GO:0034605,P
P41797,GO:0009636,P
P41797,GO:0044409,P
P41797,GO:0052553,P
P41797,GO:0044414,P
P00330,GO:0005737,C
P00330,GO:0004022,F
P00330,GO:0042802,F
P00330,GO:1904408,F
P00330,GO:0019170,F
P00330,GO:0000947,P
P00330,GO:0019655,P
P00330,GO:0006116,P
O43639,GO:0005737,C
O43639,GO:0005829,C
O43639,GO:0005783,C
O43639,GO:0001784,F
O43639,GO:0007173,P
O43639,GO:0008285,P
O43639,GO:0030838,P
O43639,GO:0042102,P
O43639,GO:0045944,P
O43639,GO:0007165,P
P08638,GO:0005634,C
P08638,GO:0001228,F
P08638,GO:0001227,F
P08638,GO:0000122,P
P08638,GO:2001278,P
